config,construction_seed,overlap,budget,method,replicate,selected,selection_seconds,metric_seconds,preprocessing_seconds,merged_reff,unique_families,duplicate_count
seed20260832_overlap0.75_k5,20260832,0.75,5,random,57,breastmnist|semeion|stl10|stl10__overlap_075|usps,3.4675821661949155e-05,0.29848687537014484,8.18308785930276,445.1967865587117,4,1
seed20260832_overlap0.75_k5,20260832,0.75,5,random,58,bloodmnist|organsmnist|pathmnist|semeion|tiny_imagenet,3.4675821661949155e-05,0.31727883219718933,8.18308785930276,556.6890181993122,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,59,breastmnist|cifar100_coarse|cifar10__overlap_075|fashion_mnist|pathmnist,3.4675821661949155e-05,0.3092736527323723,8.18308785930276,602.9634007146864,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,60,breastmnist|cifar10|cifar100|mnist|tiny_imagenet,3.4675821661949155e-05,0.31034167669713497,8.18308785930276,671.2746399162802,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,61,dermamnist|organamnist|retinamnist|stl10__overlap_075|tiny_imagenet__overlap_075,3.4675821661949155e-05,0.3090920429676771,8.18308785930276,629.8750879746078,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,62,cifar10__overlap_075|organamnist|organcmnist|pneumoniamnist|retinamnist,3.4675821661949155e-05,0.3142860122025013,8.18308785930276,534.3185694309635,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,63,breastmnist|cifar100|cifar10__overlap_075|rendered_sst2|tiny_imagenet,3.4675821661949155e-05,0.3111724480986595,8.18308785930276,599.8310322637394,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,64,fashion_mnist|organamnist|stl10__overlap_075|svhn|usps,3.4675821661949155e-05,0.31758538261055946,8.18308785930276,587.9157065724241,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,65,cifar10|cifar100__overlap_075|organcmnist__overlap_075|pathmnist|rendered_sst2,3.4675821661949155e-05,0.3095926661044359,8.18308785930276,550.5918316029062,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,66,dermamnist|mnist|retinamnist|semeion|svhn,3.4675821661949155e-05,0.30691868625581264,8.18308785930276,417.3130403236775,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,67,cifar10|cifar100_coarse__overlap_075|fashion_mnist|svhn|tiny_imagenet,3.4675821661949155e-05,0.31196335330605507,8.18308785930276,716.9538580145507,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,68,cifar100_coarse|octmnist|organamnist|tiny_imagenet__overlap_075|usps,3.4675821661949155e-05,0.30861216224730015,8.18308785930276,611.9622536853484,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,69,breastmnist|octmnist|organcmnist|semeion|stl10,3.4675821661949155e-05,0.3056626096367836,8.18308785930276,516.2918566205942,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,70,dermamnist|pathmnist|tiny_imagenet__overlap_075|tissuemnist|usps,3.4675821661949155e-05,0.31485341489315033,8.18308785930276,519.1514002125542,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,71,cifar100_coarse|mnist|octmnist|rendered_sst2|stl10__overlap_075,3.4675821661949155e-05,0.3108204808086157,8.18308785930276,542.3687934792974,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,72,cifar100_coarse__overlap_075|semeion|stl10|svhn|tiny_imagenet__overlap_075,3.4675821661949155e-05,0.31052122823894024,8.18308785930276,700.2660127704766,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,73,cifar100_coarse__overlap_075|fashion_mnist|pathmnist|retinamnist|semeion,3.4675821661949155e-05,0.3070516549050808,8.18308785930276,504.3010141859991,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,74,octmnist|organamnist|organcmnist|svhn|tissuemnist,3.4675821661949155e-05,0.31464400328695774,8.18308785930276,493.42307140672676,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,75,cifar10|cifar100|cifar100__overlap_075|pneumoniamnist|retinamnist,3.4675821661949155e-05,0.29608878679573536,8.18308785930276,516.5419404343319,4,1
seed20260832_overlap0.75_k5,20260832,0.75,5,random,76,bloodmnist|breastmnist|organcmnist|rendered_sst2|semeion,3.4675821661949155e-05,0.30015087127685547,8.18308785930276,376.2040582051641,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,77,bloodmnist|cifar10|cifar100_coarse|cifar10__overlap_075|semeion,3.4675821661949155e-05,0.2972143106162548,8.18308785930276,530.7290165007291,4,1
seed20260832_overlap0.75_k5,20260832,0.75,5,random,78,cifar100__overlap_075|fashion_mnist|organcmnist__overlap_075|pathmnist|tissuemnist,3.4675821661949155e-05,0.30784918926656246,8.18308785930276,572.176485363118,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,79,breastmnist|cifar100_coarse|organamnist|stl10__overlap_075|tiny_imagenet__overlap_075,3.4675821661949155e-05,0.3049877379089594,8.18308785930276,711.0877434113529,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,80,cifar100_coarse|dermamnist|organcmnist__overlap_075|rendered_sst2|svhn,3.4675821661949155e-05,0.3052247613668442,8.18308785930276,501.3202526485506,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,81,cifar10|cifar100_coarse__overlap_075|cifar10__overlap_075|octmnist|tiny_imagenet__overlap_075,3.4675821661949155e-05,0.30212576873600483,8.18308785930276,621.947973678928,4,1
seed20260832_overlap0.75_k5,20260832,0.75,5,random,82,organamnist|organcmnist|organsmnist|pneumoniamnist|stl10,3.4675821661949155e-05,0.3061724938452244,8.18308785930276,591.7399099385424,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,83,dermamnist|pathmnist|stl10__overlap_075|tissuemnist|usps,3.4675821661949155e-05,0.3031511511653662,8.18308785930276,512.6373224864484,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,84,cifar100|cifar100_coarse|organsmnist|stl10__overlap_075|tiny_imagenet__overlap_075,3.4675821661949155e-05,0.30810551159083843,8.18308785930276,775.8604241880987,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,85,bloodmnist|cifar10|rendered_sst2|stl10|stl10__overlap_075,3.4675821661949155e-05,0.29643347673118114,8.18308785930276,497.8336600122621,4,1
seed20260832_overlap0.75_k5,20260832,0.75,5,random,86,cifar10|dermamnist|octmnist|stl10__overlap_075|tissuemnist,3.4675821661949155e-05,0.3028925396502018,8.18308785930276,585.2339292639119,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,87,mnist|organamnist|pathmnist|pneumoniamnist|svhn,3.4675821661949155e-05,0.3038419932126999,8.18308785930276,496.28859831320693,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,88,cifar10__overlap_075|dermamnist|organsmnist|pneumoniamnist|retinamnist,3.4675821661949155e-05,0.30431679636240005,8.18308785930276,508.985430378099,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,89,bloodmnist|cifar100__overlap_075|organsmnist|stl10|svhn,3.4675821661949155e-05,0.3046775683760643,8.18308785930276,656.154659832287,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,90,cifar10|cifar100_coarse__overlap_075|organsmnist|semeion|stl10,3.4675821661949155e-05,0.3031868040561676,8.18308785930276,670.1424048597385,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,91,cifar100_coarse|organcmnist|organsmnist|pneumoniamnist|stl10__overlap_075,3.4675821661949155e-05,0.3058122731745243,8.18308785930276,649.6801702507904,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,92,cifar100_coarse|cifar10__overlap_075|organcmnist|semeion|usps,3.4675821661949155e-05,0.3041713647544384,8.18308785930276,572.2902898544965,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,93,dermamnist|fashion_mnist|organcmnist__overlap_075|stl10__overlap_075|svhn,3.4675821661949155e-05,0.3046262748539448,8.18308785930276,605.9521741520721,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,94,bloodmnist|cifar10|cifar100__overlap_075|organsmnist|stl10,3.4675821661949155e-05,0.31359248980879784,8.18308785930276,693.1026525417544,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,95,breastmnist|fashion_mnist|organcmnist__overlap_075|rendered_sst2|stl10__overlap_075,3.4675821661949155e-05,0.301362082362175,8.18308785930276,514.8288876994658,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,96,cifar100__overlap_075|fashion_mnist|octmnist|organamnist|pathmnist,3.4675821661949155e-05,0.3051952589303255,8.18308785930276,560.2083915530449,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,97,cifar100_coarse|dermamnist|organcmnist__overlap_075|pneumoniamnist|tissuemnist,3.4675821661949155e-05,0.30817506089806557,8.18308785930276,539.5693718424629,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,98,fashion_mnist|octmnist|organamnist|organcmnist|svhn,3.4675821661949155e-05,0.31184683181345463,8.18308785930276,519.0621049750497,5,0
seed20260832_overlap0.75_k5,20260832,0.75,5,random,99,fashion_mnist|octmnist|organcmnist|stl10|stl10__overlap_075,3.4675821661949155e-05,0.2961364071816206,8.18308785930276,533.9001537779764,4,1
seed20260832_overlap0.75_k5,20260832,0.75,5,rank_only,-1,tiny_imagenet|tiny_imagenet__overlap_075|stl10|stl10__overlap_075|cifar100_coarse__overlap_075,8.918158710002899e-05,0.34721823036670685,8.18308785930276,613.4671354444747,3,2
seed20260832_overlap1.00_k3,20260832,1.0,3,collapse,-1,tiny_imagenet|stl10|tiny_imagenet__overlap_100,4.5816982220858335,0.08923061937093735,5.562179950997233,381.94439503522955,2,1
seed20260832_overlap1.00_k3,20260832,1.0,3,dpp_centroid,-1,tiny_imagenet|stl10__overlap_100|fashion_mnist,0.0041215140372514725,0.09752356819808483,5.562179950997233,507.3387969151208,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,dpp_sample_nn,-1,tiny_imagenet|stl10__overlap_100|cifar100_coarse,0.00350896455347538,0.09728673659265041,5.562179950997233,548.7345238335741,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,dpp_subspace,-1,tiny_imagenet|stl10|cifar100_coarse,0.0036139432340860367,0.09491172805428505,5.562179950997233,548.7345238335736,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,facility_centroid,-1,cifar100_coarse|organsmnist|stl10,0.0008196532726287842,0.0957974623888731,5.562179950997233,492.1632971338605,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,facility_sample_nn,-1,organcmnist__overlap_100|stl10|cifar100,0.0006536617875099182,0.09461391903460026,5.562179950997233,489.9238156933208,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,facility_subspace,-1,cifar100_coarse|organcmnist|stl10,0.0006701536476612091,0.09558317251503468,5.562179950997233,492.508933990775,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,family_rank,-1,tiny_imagenet|stl10|cifar100_coarse,6.48200511932373e-05,0.09658478386700153,5.562179950997233,548.7345238335736,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,full_merged_rank,-1,tiny_imagenet|stl10|cifar100_coarse__overlap_100,3.733738975599408,0.09739017486572266,5.562179950997233,548.7345238335741,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,kcenter_centroid,-1,tiny_imagenet|rendered_sst2|semeion,0.000536283478140831,0.09403924457728863,5.562179950997233,298.08364736608246,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,kcenter_sample_nn,-1,tiny_imagenet|rendered_sst2|usps,0.00046084262430667877,0.09316536411643028,5.562179950997233,300.8994988281555,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,kcenter_subspace,-1,tiny_imagenet|rendered_sst2|usps,0.0004663001745939255,0.09443953819572926,5.562179950997233,300.8994988281555,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,kmedoids_centroid,-1,cifar100_coarse|organcmnist|stl10,0.002155417576432228,0.09577802196145058,5.562179950997233,492.508933990775,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,kmedoids_sample_nn,-1,organcmnist__overlap_100|stl10|cifar100__overlap_100,0.00206085667014122,0.09631797671318054,5.562179950997233,489.9238156933213,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,kmedoids_subspace,-1,cifar100|organcmnist|stl10,0.0029796604067087173,0.09643617272377014,5.562179950997233,489.9238156933217,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,merged_vendi,-1,stl10|tiny_imagenet|cifar100_coarse__overlap_100,3.7291914094239473,0.09657398611307144,5.562179950997233,548.7345238335741,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,pool_vendi_centroid,-1,tiny_imagenet|rendered_sst2|retinamnist,0.005499858409166336,0.09440453536808491,5.562179950997233,289.14784621040445,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,pool_vendi_sample_nn,-1,tiny_imagenet|rendered_sst2|stl10__overlap_100,0.005364788696169853,0.09364643320441246,5.562179950997233,400.6315715340269,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,pool_vendi_subspace,-1,tiny_imagenet|rendered_sst2|usps,0.005364697426557541,0.09255183301866055,5.562179950997233,300.8994988281555,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,0,cifar10|organamnist|retinamnist,3.5319048911333085e-05,0.09428822807967663,5.562179950997233,372.20133626228176,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,1,mnist|organcmnist|tiny_imagenet,3.5319048911333085e-05,0.09421166405081749,5.562179950997233,434.60556410852377,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,2,cifar100__overlap_100|tiny_imagenet|usps,3.5319048911333085e-05,0.092656210064888,5.562179950997233,450.0469503278219,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,3,breastmnist|organcmnist|tissuemnist,3.5319048911333085e-05,0.09244685061275959,5.562179950997233,313.5688230114417,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,4,breastmnist|cifar100|svhn,3.5319048911333085e-05,0.09261107258498669,5.562179950997233,384.8611847303234,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,5,bloodmnist|breastmnist|organcmnist__overlap_100,3.5319048911333085e-05,0.0922375675290823,5.562179950997233,320.70137978058733,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,6,cifar100|dermamnist|organcmnist__overlap_100,3.5319048911333085e-05,0.09331027418375015,5.562179950997233,402.36317923260685,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,7,cifar100|cifar100_coarse|stl10,3.5319048911333085e-05,0.09575407952070236,5.562179950997233,522.8067557502656,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,8,breastmnist|cifar10|pneumoniamnist,3.5319048911333085e-05,0.0937321837991476,5.562179950997233,357.9870610570277,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,9,cifar100_coarse__overlap_100|organcmnist|tiny_imagenet,3.5319048911333085e-05,0.09543229080736637,5.562179950997233,499.51486395554895,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,10,bloodmnist|mnist|organsmnist,3.5319048911333085e-05,0.09514104016125202,5.562179950997233,342.9173324537454,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,11,cifar100_coarse__overlap_100|cifar10__overlap_100|stl10,3.5319048911333085e-05,0.09652965515851974,5.562179950997233,518.4316726663258,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,12,dermamnist|octmnist|organcmnist,3.5319048911333085e-05,0.09361420385539532,5.562179950997233,314.9522357919039,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,13,fashion_mnist|octmnist|semeion,3.5319048911333085e-05,0.09356583654880524,5.562179950997233,289.9024364486769,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,14,bloodmnist|cifar100|cifar100_coarse,3.5319048911333085e-05,0.09451798722147942,5.562179950997233,451.10669538433586,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,15,organsmnist|pneumoniamnist|semeion,3.5319048911333085e-05,0.0938711129128933,5.562179950997233,306.4675692562247,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,16,organamnist|organcmnist__overlap_100|pneumoniamnist,3.5319048911333085e-05,0.09544024989008904,5.562179950997233,350.9695294534241,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,17,cifar10|cifar100|tissuemnist,3.5319048911333085e-05,0.09589947201311588,5.562179950997233,440.8167407977351,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,18,fashion_mnist|pathmnist|usps,3.5319048911333085e-05,0.09418568387627602,5.562179950997233,310.3575284603066,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,19,pneumoniamnist|semeion|tiny_imagenet,3.5319048911333085e-05,0.09601705335080624,5.562179950997233,380.1948289588492,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,20,breastmnist|organcmnist__overlap_100|svhn,3.5319048911333085e-05,0.0952941793948412,5.562179950997233,338.46232117511323,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,21,cifar100__overlap_100|cifar100_coarse|organcmnist__overlap_100,3.5319048911333085e-05,0.09670278616249561,5.562179950997233,471.7155019450667,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,22,mnist|pathmnist|tiny_imagenet__overlap_100,3.5319048911333085e-05,0.09492914751172066,5.562179950997233,409.282756331877,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,23,cifar10|organcmnist__overlap_100|semeion,3.5319048911333085e-05,0.09455469809472561,5.562179950997233,378.2331441905921,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,24,bloodmnist|cifar10|cifar10__overlap_100,3.5319048911333085e-05,0.09018928185105324,5.562179950997233,287.45642101262354,2,1
seed20260832_overlap1.00_k3,20260832,1.0,3,random,25,cifar100_coarse|rendered_sst2|svhn,3.5319048911333085e-05,0.09816635958850384,5.562179950997233,326.96037349080217,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,26,mnist|retinamnist|usps,3.5319048911333085e-05,0.09992204792797565,5.562179950997233,250.12666205088132,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,27,fashion_mnist|octmnist|tiny_imagenet__overlap_100,3.5319048911333085e-05,0.10026763938367367,5.562179950997233,412.101624952891,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,28,cifar100|dermamnist|organcmnist__overlap_100,3.5319048911333085e-05,0.10253271646797657,5.562179950997233,402.36317923260685,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,29,breastmnist|cifar100__overlap_100|organamnist,3.5319048911333085e-05,0.09537794254720211,5.562179950997233,391.6212931050002,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,30,pneumoniamnist|retinamnist|stl10__overlap_100,3.5319048911333085e-05,0.09586287289857864,5.562179950997233,360.1978260027839,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,31,cifar100_coarse__overlap_100|organamnist|stl10,3.5319048911333085e-05,0.0978185385465622,5.562179950997233,492.1386409307074,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,32,dermamnist|fashion_mnist|stl10__overlap_100,3.5319048911333085e-05,0.09714453667402267,5.562179950997233,415.95822672781253,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,33,fashion_mnist|retinamnist|stl10__overlap_100,3.5319048911333085e-05,0.09463919512927532,5.562179950997233,388.7856155452448,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,34,cifar10|semeion|usps,3.5319048911333085e-05,0.0998173076659441,5.562179950997233,329.6317746860465,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,35,breastmnist|organamnist|tiny_imagenet__overlap_100,3.5319048911333085e-05,0.09444429911673069,5.562179950997233,413.64443572359795,3,0
seed20260832_overlap1.00_k3,20260832,1.0,3,random,36,cifar10|pathmnist|stl10,3.5319048911333085e-05,0.09612570144236088,5.562179950997233,458.5288037011854,3,0
