encoder,target,method,replicate,shortlist_size,candidate_count,removed_fraction,best_candidate_recall,best_candidate_confidence_set_recall,top3_candidate_recall,best_candidate_family_recall,top3_candidate_family_recall,oracle_source,oracle_sources,oracle_source_count,oracle_confidence_sources,oracle_confidence_source_count,oracle_source_family,oracle_source_families,selected_source,selected_source_family,shortlist,shortlist_families,candidate_family_count,selected_family_count,removed_family_fraction,oracle_validation_accuracy,selected_validation_accuracy,validation_regret,normalized_validation_regret,adapter_seeds,primary_tie_tolerance,oracle_validation_margin_to_second,stage2_evaluations,exhaustive_stage2_evaluations,best_candidate_recall_tol_0,best_candidate_recall_tol_0p001,best_candidate_recall_tol_0p002,best_candidate_recall_tol_0p005,oracle_selected_test_accuracy,selected_test_accuracy,test_regret_vs_exhaustive_validation_selection,heldout_adapter_seeds
resnet50,beans,random,28,5,21,0.7619047619047619,1,1,0.3333333333333333,1,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,usps,handwritten_digits,cifar100_coarse|dermamnist|retinamnist|tissuemnist|usps,cifar100_shared_images|dermamnist|handwritten_digits|retinamnist|tissuemnist,17,5,0.7058823529411764,0.8653771935394701,0.8653771935394701,0.0,0.0,5,1e-12,0.0020631806878103065,5,21,1,1,1,1,0.8890625,0.8890625,0.0,5
resnet50,beans,random,29,5,21,0.7619047619047619,0,1,0.0,1,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,pneumoniamnist,pneumoniamnist,mnist|octmnist|pathmnist|pneumoniamnist|stl10,handwritten_digits|octmnist|pathmnist|pneumoniamnist|stl10,17,5,0.7058823529411764,0.8653771935394701,0.8571244547476237,0.008252738791846403,0.18053590389202812,5,1e-12,0.0020631806878103065,5,21,0,0,0,0,0.8890625,0.8859375,0.0031249999999999334,5
resnet50,beans,random,30,5,21,0.7619047619047619,0,1,0.3333333333333333,1,0.6666666666666666,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,breastmnist,breastmnist,breastmnist|mnist|organamnist|pathmnist|tiny_imagenet,breastmnist|handwritten_digits|organmnist_views|pathmnist|tiny_imagenet,17,5,0.7058823529411764,0.8653771935394701,0.8620889880978468,0.0032882054416232265,0.07193237985099471,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.875,0.014062499999999978,5
resnet50,beans,random,31,5,21,0.7619047619047619,0,1,0.3333333333333333,1,0.6666666666666666,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,bloodmnist|fashion_mnist|mnist|rendered_sst2|tiny_imagenet,bloodmnist|fashion_mnist|handwritten_digits|rendered_sst2|tiny_imagenet,17,5,0.7058823529411764,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,32,5,21,0.7619047619047619,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,cifar10,cifar10,cifar10|pathmnist|retinamnist|stl10|tissuemnist,cifar10|pathmnist|retinamnist|stl10|tissuemnist,17,5,0.7058823529411764,0.8653771935394701,0.8589297360062677,0.0064474575332024164,0.14104379199692813,5,1e-12,0.0020631806878103065,5,21,0,0,0,0,0.8890625,0.871875,0.017187500000000022,5
resnet50,beans,random,33,5,21,0.7619047619047619,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,breastmnist,breastmnist,breastmnist|cifar100|octmnist|pneumoniamnist|rendered_sst2,breastmnist|cifar100_shared_images|octmnist|pneumoniamnist|rendered_sst2,17,5,0.7058823529411764,0.8653771935394701,0.8620889880978468,0.0032882054416232265,0.07193237985099471,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.875,0.014062499999999978,5
resnet50,beans,random,34,5,21,0.7619047619047619,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,dermamnist,dermamnist,bloodmnist|dermamnist|octmnist|organamnist|pathmnist,bloodmnist|dermamnist|octmnist|organmnist_views|pathmnist,17,5,0.7058823529411764,0.8653771935394701,0.8606060799631591,0.004771113576310992,0.10437229673642906,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.878125,0.010937499999999933,5
resnet50,beans,random,35,5,21,0.7619047619047619,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,dermamnist,dermamnist,cifar10|dermamnist|organcmnist|rendered_sst2|retinamnist,cifar10|dermamnist|organmnist_views|rendered_sst2|retinamnist,17,5,0.7058823529411764,0.8653771935394701,0.8606060799631591,0.004771113576310992,0.10437229673642906,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.878125,0.010937499999999933,5
resnet50,beans,random,36,5,21,0.7619047619047619,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,dermamnist,dermamnist,bloodmnist|dermamnist|organsmnist|pathmnist|tiny_imagenet,bloodmnist|dermamnist|organmnist_views|pathmnist|tiny_imagenet,17,5,0.7058823529411764,0.8653771935394701,0.8606060799631591,0.004771113576310992,0.10437229673642906,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.878125,0.010937499999999933,5
resnet50,beans,random,37,5,21,0.7619047619047619,1,1,0.3333333333333333,1,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,usps,handwritten_digits,organcmnist|organsmnist|rendered_sst2|retinamnist|usps,handwritten_digits|organmnist_views|rendered_sst2|retinamnist,17,4,0.7647058823529411,0.8653771935394701,0.8653771935394701,0.0,0.0,5,1e-12,0.0020631806878103065,5,21,1,1,1,1,0.8890625,0.8890625,0.0,5
resnet50,beans,random,38,5,21,0.7619047619047619,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,bloodmnist,bloodmnist,bloodmnist|organamnist|organcmnist|retinamnist|tiny_imagenet,bloodmnist|organmnist_views|retinamnist|tiny_imagenet,17,4,0.7647058823529411,0.8653771935394701,0.8536428271225389,0.011734366416931152,0.2566995637586336,5,1e-12,0.0020631806878103065,5,21,0,0,0,0,0.8890625,0.884375,0.004687499999999956,5
resnet50,beans,random,39,5,21,0.7619047619047619,0,1,0.3333333333333333,1,0.6666666666666666,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,fashion_mnist|mnist|retinamnist|stl10|tiny_imagenet,fashion_mnist|handwritten_digits|retinamnist|stl10|tiny_imagenet,17,5,0.7058823529411764,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,40,5,21,0.7619047619047619,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,cifar100|fashion_mnist|pathmnist|retinamnist|tiny_imagenet,cifar100_shared_images|fashion_mnist|pathmnist|retinamnist|tiny_imagenet,17,5,0.7058823529411764,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,41,5,21,0.7619047619047619,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,cifar10,cifar10,cifar10|cifar100|organamnist|organcmnist|pneumoniamnist,cifar10|cifar100_shared_images|organmnist_views|pneumoniamnist,17,4,0.7647058823529411,0.8653771935394701,0.8589297360062677,0.0064474575332024164,0.14104379199692813,5,1e-12,0.0020631806878103065,5,21,0,0,0,0,0.8890625,0.871875,0.017187500000000022,5
resnet50,beans,random,42,5,21,0.7619047619047619,0,1,0.6666666666666666,1,1.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,breastmnist|fashion_mnist|mnist|organsmnist|tiny_imagenet,breastmnist|fashion_mnist|handwritten_digits|organmnist_views|tiny_imagenet,17,5,0.7058823529411764,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,43,5,21,0.7619047619047619,0,1,0.3333333333333333,1,0.6666666666666666,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,breastmnist,breastmnist,breastmnist|mnist|organsmnist|pneumoniamnist|svhn,breastmnist|handwritten_digits|organmnist_views|pneumoniamnist|svhn,17,5,0.7058823529411764,0.8653771935394701,0.8620889880978468,0.0032882054416232265,0.07193237985099471,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.875,0.014062499999999978,5
resnet50,beans,random,44,5,21,0.7619047619047619,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,dermamnist,dermamnist,cifar100_coarse|dermamnist|organsmnist|pathmnist|stl10,cifar100_shared_images|dermamnist|organmnist_views|pathmnist|stl10,17,5,0.7058823529411764,0.8653771935394701,0.8606060799631591,0.004771113576310992,0.10437229673642906,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.878125,0.010937499999999933,5
resnet50,beans,random,45,5,21,0.7619047619047619,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,stl10,stl10,bloodmnist|octmnist|rendered_sst2|stl10|tiny_imagenet,bloodmnist|octmnist|rendered_sst2|stl10|tiny_imagenet,17,5,0.7058823529411764,0.8653771935394701,0.8560928558972787,0.009284337642191387,0.2031030341015789,5,1e-12,0.0020631806878103065,5,21,0,0,0,0,0.8890625,0.8984375,-0.009375000000000022,5
resnet50,beans,random,46,5,21,0.7619047619047619,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,cifar100_coarse|fashion_mnist|pathmnist|svhn|tissuemnist,cifar100_shared_images|fashion_mnist|pathmnist|svhn|tissuemnist,17,5,0.7058823529411764,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,47,5,21,0.7619047619047619,0,1,0.3333333333333333,1,0.6666666666666666,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,bloodmnist|cifar100_coarse|fashion_mnist|mnist|tiny_imagenet,bloodmnist|cifar100_shared_images|fashion_mnist|handwritten_digits|tiny_imagenet,17,5,0.7058823529411764,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,48,5,21,0.7619047619047619,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,cifar10,cifar10,cifar10|organcmnist|organsmnist|retinamnist|svhn,cifar10|organmnist_views|retinamnist|svhn,17,4,0.7647058823529411,0.8653771935394701,0.8589297360062677,0.0064474575332024164,0.14104379199692813,5,1e-12,0.0020631806878103065,5,21,0,0,0,0,0.8890625,0.871875,0.017187500000000022,5
resnet50,beans,random,49,5,21,0.7619047619047619,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,breastmnist,breastmnist,breastmnist|organsmnist|pneumoniamnist|retinamnist|tiny_imagenet,breastmnist|organmnist_views|pneumoniamnist|retinamnist|tiny_imagenet,17,5,0.7058823529411764,0.8653771935394701,0.8620889880978468,0.0032882054416232265,0.07193237985099471,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.875,0.014062499999999978,5
resnet50,beans,random,50,5,21,0.7619047619047619,0,1,0.0,1,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,cifar10,cifar10,cifar10|cifar100|mnist|rendered_sst2|retinamnist,cifar10|cifar100_shared_images|handwritten_digits|rendered_sst2|retinamnist,17,5,0.7058823529411764,0.8653771935394701,0.8589297360062677,0.0064474575332024164,0.14104379199692813,5,1e-12,0.0020631806878103065,5,21,0,0,0,0,0.8890625,0.871875,0.017187500000000022,5
resnet50,beans,random,51,5,21,0.7619047619047619,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,cifar10,cifar10,cifar10|organcmnist|svhn|tiny_imagenet|tissuemnist,cifar10|organmnist_views|svhn|tiny_imagenet|tissuemnist,17,5,0.7058823529411764,0.8653771935394701,0.8589297360062677,0.0064474575332024164,0.14104379199692813,5,1e-12,0.0020631806878103065,5,21,0,0,0,0,0.8890625,0.871875,0.017187500000000022,5
resnet50,beans,random,52,5,21,0.7619047619047619,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,bloodmnist|dermamnist|fashion_mnist|retinamnist|tissuemnist,bloodmnist|dermamnist|fashion_mnist|retinamnist|tissuemnist,17,5,0.7058823529411764,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,53,5,21,0.7619047619047619,0,1,0.0,1,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,dermamnist,dermamnist,dermamnist|mnist|organcmnist|retinamnist|tissuemnist,dermamnist|handwritten_digits|organmnist_views|retinamnist|tissuemnist,17,5,0.7058823529411764,0.8653771935394701,0.8606060799631591,0.004771113576310992,0.10437229673642906,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.878125,0.010937499999999933,5
resnet50,beans,random,54,5,21,0.7619047619047619,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,bloodmnist|dermamnist|fashion_mnist|octmnist|organamnist,bloodmnist|dermamnist|fashion_mnist|octmnist|organmnist_views,17,5,0.7058823529411764,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,55,5,21,0.7619047619047619,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,cifar10,cifar10,cifar10|organamnist|pathmnist|svhn|tiny_imagenet,cifar10|organmnist_views|pathmnist|svhn|tiny_imagenet,17,5,0.7058823529411764,0.8653771935394701,0.8589297360062677,0.0064474575332024164,0.14104379199692813,5,1e-12,0.0020631806878103065,5,21,0,0,0,0,0.8890625,0.871875,0.017187500000000022,5
resnet50,beans,random,56,5,21,0.7619047619047619,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,breastmnist,breastmnist,bloodmnist|breastmnist|cifar100_coarse|octmnist|rendered_sst2,bloodmnist|breastmnist|cifar100_shared_images|octmnist|rendered_sst2,17,5,0.7058823529411764,0.8653771935394701,0.8620889880978468,0.0032882054416232265,0.07193237985099471,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.875,0.014062499999999978,5
resnet50,beans,random,57,5,21,0.7619047619047619,1,1,0.3333333333333333,1,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,usps,handwritten_digits,rendered_sst2|retinamnist|svhn|tissuemnist|usps,handwritten_digits|rendered_sst2|retinamnist|svhn|tissuemnist,17,5,0.7058823529411764,0.8653771935394701,0.8653771935394701,0.0,0.0,5,1e-12,0.0020631806878103065,5,21,1,1,1,1,0.8890625,0.8890625,0.0,5
resnet50,beans,random,58,5,21,0.7619047619047619,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,fashion_mnist|organamnist|pathmnist|svhn|tiny_imagenet,fashion_mnist|organmnist_views|pathmnist|svhn|tiny_imagenet,17,5,0.7058823529411764,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,59,5,21,0.7619047619047619,0,1,0.3333333333333333,1,0.6666666666666666,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,bloodmnist|fashion_mnist|mnist|pathmnist|svhn,bloodmnist|fashion_mnist|handwritten_digits|pathmnist|svhn,17,5,0.7058823529411764,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,60,5,21,0.7619047619047619,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,cifar100|fashion_mnist|organcmnist|pneumoniamnist|tiny_imagenet,cifar100_shared_images|fashion_mnist|organmnist_views|pneumoniamnist|tiny_imagenet,17,5,0.7058823529411764,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,61,5,21,0.7619047619047619,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,breastmnist,breastmnist,breastmnist|pneumoniamnist|stl10|svhn|tissuemnist,breastmnist|pneumoniamnist|stl10|svhn|tissuemnist,17,5,0.7058823529411764,0.8653771935394701,0.8620889880978468,0.0032882054416232265,0.07193237985099471,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.875,0.014062499999999978,5
resnet50,beans,random,62,5,21,0.7619047619047619,0,1,0.0,1,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,stl10,stl10,cifar100_coarse|mnist|stl10|svhn|tissuemnist,cifar100_shared_images|handwritten_digits|stl10|svhn|tissuemnist,17,5,0.7058823529411764,0.8653771935394701,0.8560928558972787,0.009284337642191387,0.2031030341015789,5,1e-12,0.0020631806878103065,5,21,0,0,0,0,0.8890625,0.8984375,-0.009375000000000022,5
resnet50,beans,random,63,5,21,0.7619047619047619,0,1,0.6666666666666666,0,0.6666666666666666,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,breastmnist|cifar100_coarse|fashion_mnist|pathmnist|tissuemnist,breastmnist|cifar100_shared_images|fashion_mnist|pathmnist|tissuemnist,17,5,0.7058823529411764,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,5,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,64,5,21,0.7619047619047619,1,1,0.3333333333333333,1,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,usps,handwritten_digits,cifar10|octmnist|organamnist|pathmnist|usps,cifar10|handwritten_digits|octmnist|organmnist_views|pathmnist,17,5,0.7058823529411764,0.8653771935394701,0.8653771935394701,0.0,0.0,5,1e-12,0.0020631806878103065,5,21,1,1,1,1,0.8890625,0.8890625,0.0,5
